Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
99,1,0,-1,0.019975424
108,0,-1,-1,0.019975424
113,0,0,-1,0.019975424
116,0,0,-1,0.019975424
115,1,0,-1,0.019975424
110,0,0,-1,0.019975424
100,0,0,0,0.029975653
85,1,0,-1,0.029975653
69,0,0,-1,0.029975653
54,1,-1,-1,0.029975653
40,1,0,0,0.029975653
21,1,0,-1,0.029975653
8,0,-1,-1,0.039975405
6,1,0,-1,0.039975405
6,1,-1,-1,0.039975405
6,0,-1,-1,0.000136375
6,0,-1,-1,0.000136375
7,1,-1,-1,0.000136375
11,0,0,-1,0.000136375
15,0,0,-1,0.00999999
26,0,0,0,0.00999999
39,1,-1,-1,0.00999999
54,1,0,0,0.00999999
72,0,0,-1,0.019997597
89,0,-1,-1,0.019997597
106,0,0,0,0.019997597
124,0,0,0,0.019997597
140,0,-1,-1,0.019997597
154,0,-1,-1,0.019997597
167,1,0,0,0.029998302
178,1,0,0,0.029998302
185,0,0,-1,0.029998302
191,0,-1,-1,0.029998302
191,0,0,-1,0.029998302
187,0,0,0,0.029998302
176,1,0,0,0.029998302
158,0,0,-1,0.039998293
131,0,-1,-1,0.039998293
97,0,-1,-1,0.039998293
55,0,0,-1,0.039998293
19,0,0,-1,0.039998293
9,0,0,0,0.039998293
7,0,0,-1,0.039998293
6,1,-1,-1,0.049998283
6,0,0,-1,0.00015974
6,0,0,-1,0.00015974
9,0,-1,0,0.00015974
22,0,-1,-1,0.009946823
46,0,-1,-1,0.009946823
75,0,0,-1,0.009946823
105,0,0,-1,0.009946823
138,0,-1,-1,0.009946823
172,0,0,-1,0.019975424
203,0,0,0,0.019975424
231,1,0,-1,0.019975424
256,0,0,-1,0.019975424
279,0,0,0,0.019975424
299,0,1,-1,0.019975424
316,1,0,-1,0.019975424
329,0,-1,-1,0.029978514
337,0,0,-1,0.029978514
338,0,0,-1,0.029978514
331,0,0,-1,0.029978514
314,0,0,-1,0.029978514
283,0,0,-1,0.029978514
229,0,0,-1,0.029978514
154,0,0,-1,0.039975166
87,0,0,0,0.039975166
33,0,0,-1,0.039975166
10,0,0,-1,0.039975166
7,0,0,-1,0.039975166
6,0,-1,-1,0.039975166
6,0,-1,-1,0.000517607
6,0,-1,-1,0.000517607
6,0,0,-1,0.000517607
10,1,-1,-1,0.010559082
18,0,-1,0,0.010559082
28,0,-1,0,0.010559082
43,0,-1,-1,0.010559082
59,0,-1,-1,0.020516157
77,0,-1,-1,0.020516157
94,0,-1,-1,0.020516157
113,0,0,-1,0.020516157
132,0,-1,0,0.020516157
151,1,-1,-1,0.020516157
171,0,-1,-1,0.020516157
189,0,0,-1,0.03051424
206,0,-1,0,0.03051424
221,0,0,-1,0.03051424
233,0,-1,-1,0.03051424
241,0,-1,-1,0.03051424
248,0,0,-1,0.03051424
251,0,-1,-1,0.040515661
250,0,0,-1,0.040515661
243,0,-1,-1,0.040515661
235,0,0,-1,0.040515661
221,-1,-1,-1,0.040515661
199,0,0,-1,0.040515661
170,0,0,-1,0.040515661
143,0,-1,-1,0.050514936
112,1,0,0,0.050514936
78,1,-1,-1,0.050514936
41,1,-1,-1,0.050514936
11,1,-1,0,0.050514936
6,0,0,-1,0.050514936
6,0,-1,-1,0.000233889
6,1,-1,-1,0.000233889
9,0,-1,0,0.000233889
17,0,-1,-1,0.000233889
36,0,-1,-1,0.010038614
60,0,-1,-1,0.010038614
89,0,0,-1,0.010038614
114,0,-1,0,0.010038614
139,1,-1,-1,0.010038614
162,0,0,-1,0.010038614
180,0,0,-1,0.010038614
195,0,-1,-1,0.020040751
206,0,0,-1,0.020040751
213,0,0,-1,0.020040751
214,0,-1,-1,0.020040751
211,1,0,0,0.020040751
202,1,0,-1,0.020040751
186,0,0,-1,0.020040751
167,0,0,-1,0.030040979
144,0,-1,-1,0.030040979
116,0,0,-1,0.030040979
88,0,0,-1,0.030040979
64,0,-1,-1,0.030040979
48,0,0,-1,0.030040979
36,0,0,-1,0.040043354
25,0,-1,-1,0.040043354
10,1,-1,-1,0.040043354
7,0,-1,-1,0.040043354
6,1,-1,0,0.040043354
6,0,-1,-1,0.000682116
6,0,0,-1,0.000682116
6,1,0,0,0.000682116
9,1,-1,-1,0.010490894
16,0,-1,-1,0.010490894
24,0,-1,-1,0.010490894
36,0,0,-1,0.010490894
48,1,0,-1,0.010490894
63,0,0,-1,0.010490894
79,1,0,-1,0.010490894
95,1,0,-1,0.020490408
112,0,0,-1,0.020490408
128,0,0,-1,0.020490408
143,1,0,0,0.020490408
156,0,0,-1,0.020490408
166,0,-1,-1,0.020490408
174,0,0,-1,0.020490408
176,0,0,-1,0.030490875
172,1,0,-1,0.030490875
158,0,0,-1,0.030490875
137,0,0,-1,0.030490875
107,0,0,-1,0.030490875
82,1,0,-1,0.030490875
55,1,0,-1,0.040491343
27,0,-1,-1,0.040491343
8,0,0,-1,0.040491343
6,0,-1,-1,0.040491343
6,0,-1,-1,0.000225067
6,1,0,-1,0.000225067
7,0,-1,-1,0.000225067
9,0,0,-1,0.010001183
12,0,-1,-1,0.010001183
16,0,0,-1,0.010001183
24,0,-1,-1,0.010001183
37,0,0,-1,0.010001183
53,0,0,0,0.010001183
71,1,0,-1,0.010001183
90,0,0,-1,0.019998789
107,1,0,-1,0.019998789
122,0,0,-1,0.019998789
133,0,0,-2,0.019998789
141,0,0,-1,0.019998789
143,1,0,-1,0.019998789
143,1,0,-1,0.019998789
137,1,0,-1,0.029997826
127,0,0,-1,0.029997826
114,0,0,-1,0.029997826
98,0,0,-1,0.029997826
76,1,0,-1,0.029997826
55,0,0,-1,0.029997826
33,0,0,-1,0.029997826
20,1,0,-1,0.029997826
13,1,0,-1,0.039998531
10,0,0,-1,0.039998531
7,0,0,-2,0.039998531
6,0,0,-1,0.039998531
6,0,0,-2,0.039998531
6,0,-1,-1,3.10E-06
6,1,-1,-1,3.10E-06
6,0,0,-1,3.10E-06
8,0,0,-1,3.10E-06
12,0,-1,-1,3.10E-06
18,0,-1,-1,0.009839058
30,0,-1,-1,0.009839058
47,0,0,-1,0.009839058
66,0,-1,-1,0.009839058
86,0,0,-1,0.009839058
107,1,-1,-1,0.009839058
128,0,-1,-1,0.009839058
148,0,-1,-1,0.019813538
165,0,0,-1,0.019813538
179,0,0,-1,0.019813538
191,0,0,-1,0.019813538
199,0,-1,-1,0.019813538
203,0,-1,-1,0.019813538
203,0,0,-2,0.029837847
199,1,0,-1,0.029837847
187,0,-1,-1,0.029837847
170,0,0,-1,0.029837847
142,0,0,-2,0.029837847
112,0,0,-1,0.029837847
84,0,-1,-1,0.029837847
42,1,-1,-1,0.029837847
16,1,-1,-1,0.039814234
7,0,-1,-1,0.039814234
6,0,0,-1,0.039814234
7,0,0,-1,0.002854347
6,0,-1,-1,0.004848957
6,1,0,-1,0.006854057
7,0,0,-1,0.007816792
11,0,-1,-1,0.008813143
17,0,-1,-1,0.010808229
27,0,-1,-1,0.011830568
39,0,-1,-1,0.013835192
56,0,0,-1,0.015819073
76,1,0,-1,0.016817093
99,0,0,-1,0.018815756
123,0,0,-1,0.019808531
145,0,0,-1,0.02177906
165,1,0,-1,0.023773909
182,0,0,-1,0.024771452
195,1,0,-1,0.025789261
205,0,0,-1,0.027794361
210,0,0,-1,0.028790712
212,0,0,-1,0.02978158
209,0,0,-1,0.03080678
199,0,0,-1,0.033771992
183,1,-1,-1,0.035772562
160,1,0,-1,0.036762714
132,0,0,-1,0.037760735
104,1,1,-2,0.039754629
80,0,0,-1,0.040729284
51,0,-1,-1,0.041725874
27,0,0,-1,0.043755293
10,0,0,-1,0.045739174
7,0,0,-1,0.046742201
6,1,0,-2,0.047739506
6,0,-1,-1,0.000138998
6,1,-1,-2,0.000138998
6,0,-1,-1,0.000138998
9,0,-1,-1,0.000138998
16,0,-1,-1,0.000138998
28,0,-1,-1,0.000138998
47,1,-1,-1,0.000138998
69,1,0,-2,0.010133266
91,1,-1,-1,0.010133266
112,0,-1,-1,0.010133266
135,0,-1,-1,0.010133266
156,0,-1,-1,0.010133266
177,1,0,-1,0.010133266
195,0,0,-1,0.010133266
211,0,0,-2,0.010133266
225,1,0,-1,0.020134687
238,0,0,-1,0.020134687
248,1,-1,0,0.020134687
256,0,-1,-1,0.020134687
261,0,0,-1,0.020134687
261,0,0,-1,0.020134687
257,1,-1,-1,0.03011322
244,0,-1,-1,0.03011322
224,0,0,-1,0.03011322
195,0,-1,-1,0.03011322
161,1,-1,-1,0.03011322
124,0,0,-1,0.03011322
76,0,0,0,0.040134668
34,0,0,-1,0.040134668
9,0,-1,-1,0.040134668
7,1,0,-1,0.040134668
6,0,0,-1,0.006426334
8,0,-1,-1,0.006426334
14,1,-1,-1,0.006426334
22,0,-1,-1,0.006426334
39,0,0,-1,0.016423464
61,0,0,0,0.016423464
85,0,0,-1,0.016423464
110,0,0,-1,0.016423464
135,0,0,-1,0.016423464
158,0,-1,-1,0.026422024
179,0,-1,-1,0.026422024
197,0,0,-1,0.026422024
212,1,0,-1,0.026422024
223,0,0,-1,0.026422024
231,1,-1,0,0.026422024
235,0,0,-1,0.036421537
234,0,0,-2,0.036421537
228,0,0,-1,0.036421537
213,0,-1,-1,0.036421537
191,0,0,-1,0.036421537
159,0,0,-1,0.036421537
115,1,0,-1,0.036421537
73,0,-1,-1,0.046422005
29,0,0,-1,0.048934698
11,0,-1,0,0.049931765
7,0,-1,-1,0.05092907
6,0,0,-2,0.052924871
6,0,-1,-2,0.053921223
6,0,-1,-1,0.000219822
9,0,-1,-1,0.000219822
16,0,0,-1,0.000219822
27,1,-1,0,0.000219822
42,0,0,-2,0.009995222
58,0,-1,-1,0.009995222
76,0,-1,-1,0.009995222
96,1,-1,-1,0.009995222
116,0,-1,-1,0.009995222
